,_id,category_code,founded_year,geojson,latitude,longitude,name,number_of_employees,total_money_raised,empresas_cerca
3441,5cd45d120c24ecd1b9ca2ed9,consulting,2005,"{'type': 'Point', 'coordinates': [3.1802864, 50.6871429]}",50.6871429,3.1802864,Webpulser,5,$0,1
3442,5cd45d120c24ecd1b9ca2eda,search,2005,"{'type': 'Point', 'coordinates': [-104.963075, 39.742861]}",39.742861,-104.963075,InvestorLoft,12,$0,1
3444,5cd45d120c24ecd1b9ca2edc,consulting,2001,"{'type': 'Point', 'coordinates': [-73.098396, 44.494617]}",44.494617,-73.098396,Cat on the Couch Productions,6,$0,1
3168,5cd45d120c24ecd1b9ca2dc8,advertising,2006,"{'type': 'Point', 'coordinates': [-75.2850602, 40.0751561]}",40.0751561,-75.2850602,ClickEquations,25,$3M,1
3167,5cd45d120c24ecd1b9ca2dc7,other,2008,"{'type': 'Point', 'coordinates': [14.4427504, 50.0728141]}",50.0728141,14.4427504,Pixmac,10,$0,1
3166,5cd45d120c24ecd1b9ca2dc6,consulting,2007,"{'type': 'Point', 'coordinates': [-97.7543, 30.342436]}",30.342436,-97.7543,BP3,20,$0,1
3446,5cd45d120c24ecd1b9ca2ede,public_relations,2004,"{'type': 'Point', 'coordinates': [14.5992332, 63.1680749]}",63.1680749,14.5992332,Absoft,12,$0,1
3447,5cd45d120c24ecd1b9ca2edf,consulting,2008,"{'type': 'Point', 'coordinates': [2.2430452, 48.8424529]}",48.8424529,2.2430452,Fresh !,9,$100k,1
3165,5cd45d120c24ecd1b9ca2dc5,web,2006,"{'type': 'Point', 'coordinates': [-122.947248, 49.229195]}",49.229195,-122.947248,Kutano,10,$0,1
3448,5cd45d120c24ecd1b9ca2ee0,other,2006,"{'type': 'Point', 'coordinates': [7.6031626, 47.5546712]}",47.5546712,7.6031626,Language Direct,75,$0,1
3163,5cd45d120c24ecd1b9ca2dc3,software,2001,"{'type': 'Point', 'coordinates': [10.8168899, 55.2974255]}",55.2974255,10.8168899,Umbraco,3,$0,1
3450,5cd45d120c24ecd1b9ca2ee2,ecommerce,2001,"{'type': 'Point', 'coordinates': [-78.7453547, 42.775549]}",42.775549,-78.7453547,ServiceRelated,4,$0,1
3174,5cd45d120c24ecd1b9ca2dce,consulting,2008,"{'type': 'Point', 'coordinates': [6.1382324, 46.1986292]}",46.1986292,6.1382324,Open Web Technology,40,$0,1
3431,5cd45d120c24ecd1b9ca2ecf,ecommerce,2007,"{'type': 'Point', 'coordinates': [-1.0912028, 51.2057651]}",51.2057651,-1.0912028,Teachable,5,£80k,1
3175,5cd45d120c24ecd1b9ca2dcf,web,2006,"{'type': 'Point', 'coordinates': [-0.1262241, 50.8189967]}",50.8189967,-0.1262241,timetotrade,8,$0,1
3185,5cd45d120c24ecd1b9ca2dd9,consulting,2005,"{'type': 'Point', 'coordinates': [80.2122271, 13.0293465]}",13.0293465,80.2122271,Ifline Technologies,45,$0,1
3416,5cd45d120c24ecd1b9ca2ec0,enterprise,2004,"{'type': 'Point', 'coordinates': [77.1959622, 28.5654024]}",28.5654024,77.1959622,CiteMan Network,2,$0,1
3417,5cd45d120c24ecd1b9ca2ec1,enterprise,2009,"{'type': 'Point', 'coordinates': [-121.734779, 38.552782]}",38.552782,-121.734779,VetAnyware,3,$0,1
3418,5cd45d120c24ecd1b9ca2ec2,software,2007,"{'type': 'Point', 'coordinates': [10.3965843, 43.7161354]}",43.7161354,10.3965843,Trackset,30,$0,1
3191,5cd45d120c24ecd1b9ca2ddf,other,2001,"{'type': 'Point', 'coordinates': [-86.809686, 36.089385]}",36.089385,-86.809686,Binserver,12,$0,1
3419,5cd45d120c24ecd1b9ca2ec3,games_video,2008,"{'type': 'Point', 'coordinates': [10.1251434, 53.5849353]}",53.5849353,10.1251434,Jakun Media,4,$0,1
3189,5cd45d120c24ecd1b9ca2ddd,web,2001,"{'type': 'Point', 'coordinates': [-96.638714, 33.169023]}",33.169023,-96.638714,Preface Media,20,$0,1
3188,5cd45d120c24ecd1b9ca2ddc,software,2003,"{'type': 'Point', 'coordinates': [-71.2721632, 42.404942]}",42.404942,-71.2721632,Milcord LLC,10,$0,1
3421,5cd45d120c24ecd1b9ca2ec5,mobile,2006,"{'type': 'Point', 'coordinates': [14.5403234, 50.6850903]}",50.6850903,14.5403234,MicroMedia,25,$0,1
3422,5cd45d120c24ecd1b9ca2ec6,ecommerce,2008,"{'type': 'Point', 'coordinates': [2.4476331, 48.8952712]}",48.8952712,2.4476331,WEEZEVENT,20,€1.1M,1
3186,5cd45d120c24ecd1b9ca2dda,software,2007,"{'type': 'Point', 'coordinates': [7.6341781, 51.9266839]}",51.9266839,7.6341781,PlanningWiz,6,$0,1
3423,5cd45d120c24ecd1b9ca2ec7,software,2000,"{'type': 'Point', 'coordinates': [-75.1583802, 39.9587169]}",39.9587169,-75.1583802,Azavea,25,$0,1
3176,5cd45d120c24ecd1b9ca2dd0,advertising,2008,"{'type': 'Point', 'coordinates': [-79.524848, 43.78741]}",43.78741,-79.524848,Free Ads Canada,4,$0,1
3424,5cd45d120c24ecd1b9ca2ec8,enterprise,2003,"{'type': 'Point', 'coordinates': [-3.6755166, 40.4272451]}",40.4272451,-3.6755166,IMASTE,30,€700k,1
3425,5cd45d120c24ecd1b9ca2ec9,games_video,2001,"{'type': 'Point', 'coordinates': [-74.674281, 40.2651249]}",40.2651249,-74.674281,Two Animators! LLP,6,$0,1
3426,5cd45d120c24ecd1b9ca2eca,other,2008,"{'type': 'Point', 'coordinates': [-95.0374214, 40.7486101]}",40.7486101,-95.0374214,goofbucket,2,$0,1
3181,5cd45d120c24ecd1b9ca2dd5,web,2000,"{'type': 'Point', 'coordinates': [-77.17845, 38.937589]}",38.937589,-77.17845,Geebo,5,$0,1
3180,5cd45d120c24ecd1b9ca2dd4,software,2005,"{'type': 'Point', 'coordinates': [-118.2551, 34.1527593]}",34.1527593,-118.2551,Across Systems,60,$0,1
3427,5cd45d120c24ecd1b9ca2ecb,web,2007,"{'type': 'Point', 'coordinates': [-122.3824321, 47.6913332]}",47.6913332,-122.3824321,Next Door Media,3,$0,1
3428,5cd45d120c24ecd1b9ca2ecc,software,2008,"{'type': 'Point', 'coordinates': [153.2075297, -27.917488]}",-27.917488,153.2075297,Jumbilo,5,$0,1
3179,5cd45d120c24ecd1b9ca2dd3,advertising,2009,"{'type': 'Point', 'coordinates': [-122.3050823, 37.515853]}",37.515853,-122.3050823,Clasilistados,4,$0,1
3430,5cd45d120c24ecd1b9ca2ece,ecommerce,2000,"{'type': 'Point', 'coordinates': [9.2031939, 48.8203534]}",48.8203534,9.2031939,Embitel,65,$0,1
3177,5cd45d120c24ecd1b9ca2dd1,other,2008,"{'type': 'Point', 'coordinates': [-118.3978335, 33.7954354]}",33.7954354,-118.3978335,BTS411,1,$0,1
3341,5cd45d120c24ecd1b9ca2e75,web,2003,"{'type': 'Point', 'coordinates': [153.390945, -28.085945]}",-28.085945,153.390945,OE Design,10,$0,1
3339,5cd45d120c24ecd1b9ca2e73,web,2008,"{'type': 'Point', 'coordinates': [10.7963809, 59.9137459]}",59.9137459,10.7963809,Neovada,16,$0,1
3334,5cd45d120c24ecd1b9ca2e6e,software,2001,"{'type': 'Point', 'coordinates': [-122.083229, 38.232201]}",38.232201,-122.083229,Net Aspects,16,$0,1
3953,5cd45d120c24ecd1b9ca30d9,consulting,2007,"{'type': 'Point', 'coordinates': [-81.383874, 28.792491]}",28.792491,-81.383874,Business and Technology Strategies,5,$0,1
3220,5cd45d120c24ecd1b9ca2dfc,software,2008,"{'type': 'Point', 'coordinates': [-2.2550847, 53.5195474]}",53.5195474,-2.2550847,Sentry Parental Controls,5,$0,1
3221,5cd45d120c24ecd1b9ca2dfd,software,2005,"{'type': 'Point', 'coordinates': [-76.9061739, 39.1481859]}",39.1481859,-76.9061739,Gloto,13,$0,1
3223,5cd45d120c24ecd1b9ca2dff,other,2008,"{'type': 'Point', 'coordinates': [-80.0813118, 42.123563]}",42.123563,-80.0813118,GradeGuru,20,$0,1
3225,5cd45d120c24ecd1b9ca2e01,software,2009,"{'type': 'Point', 'coordinates': [-80.5883964, 28.1524632]}",28.1524632,-80.5883964,OBE Pro,4,$0,1
3226,5cd45d120c24ecd1b9ca2e02,public_relations,2002,"{'type': 'Point', 'coordinates': [-84.2100702, 40.0336717]}",40.0336717,-84.2100702,One Call Now,45,$0,1
3227,5cd45d120c24ecd1b9ca2e03,consulting,2007,"{'type': 'Point', 'coordinates': [-106.772712, 32.303433]}",32.303433,-106.772712,Symmecon Grand Unified Theory Marketing,1,$0,1
3228,5cd45d120c24ecd1b9ca2e04,cleantech,2005,"{'type': 'Point', 'coordinates': [-82.2927796, 23.066066]}",23.066066,-82.2927796,Atraverda,24,£16.6M,1
3229,5cd45d120c24ecd1b9ca2e05,biotech,2006,"{'type': 'Point', 'coordinates': [-1.289082, 51.671711]}",51.671711,-1.289082,BioVex,29,$122M,1
3230,5cd45d120c24ecd1b9ca2e06,security,2003,"{'type': 'Point', 'coordinates': [-71.4092197, 42.0832808]}",42.0832808,-71.4092197,TBG Security,25,$0,1
3231,5cd45d120c24ecd1b9ca2e07,enterprise,2004,"{'type': 'Point', 'coordinates': [-83.0043525, 42.3004224]}",42.3004224,-83.0043525,Vialect,25,$0,1
3233,5cd45d120c24ecd1b9ca2e09,search,2007,"{'type': 'Point', 'coordinates': [15.8012365, 45.816128]}",45.816128,15.8012365,GoHome,19,€850k,1
3234,5cd45d120c24ecd1b9ca2e0a,mobile,2001,"{'type': 'Point', 'coordinates': [-117.7072003, 33.6609101]}",33.6609101,-117.7072003,Javaground,70,$0,1
3235,5cd45d120c24ecd1b9ca2e0b,web,2008,"{'type': 'Point', 'coordinates': [4.8343287, 45.767299]}",45.767299,4.8343287,Gifteer,4,$0,1
3237,5cd45d120c24ecd1b9ca2e0d,other,2008,"{'type': 'Point', 'coordinates': [-80.1841347, 26.2737282]}",26.2737282,-80.1841347,Medical Biz Solutions,10,$0,1
3238,5cd45d120c24ecd1b9ca2e0e,other,2009,"{'type': 'Point', 'coordinates': [144.976425, -37.839941]}",-37.839941,144.976425,Internet Marketing Academy Australia,8,$100k,1
3239,5cd45d120c24ecd1b9ca2e0f,software,2006,"{'type': 'Point', 'coordinates': [-112.0118669, 33.5725815]}",33.5725815,-112.0118669,Distant Measures,10,$0,1
3240,5cd45d120c24ecd1b9ca2e10,other,2000,"{'type': 'Point', 'coordinates': [4.3652584, 50.8256038]}",50.8256038,4.3652584,Kiala,37,£32.8M,1
3241,5cd45d120c24ecd1b9ca2e11,consulting,2007,"{'type': 'Point', 'coordinates': [8.5603878, 52.0066973]}",52.0066973,8.5603878,mindsquare,50,$0,1
3242,5cd45d120c24ecd1b9ca2e12,web,2008,"{'type': 'Point', 'coordinates': [72.9637728, 19.2025218]}",19.2025218,72.9637728,Scopial Fashions,4,$0,1
3245,5cd45d120c24ecd1b9ca2e15,consulting,2008,"{'type': 'Point', 'coordinates': [-104.890317, 38.860989]}",38.860989,-104.890317,Veridictus Associates,1,$0,1
3246,5cd45d120c24ecd1b9ca2e16,enterprise,2008,"{'type': 'Point', 'coordinates': [-122.1489731, 37.4790298]}",37.4790298,-122.1489731,Baynetwork,12,$0,1
3247,5cd45d120c24ecd1b9ca2e17,news,2009,"{'type': 'Point', 'coordinates': [-76.6096, 39.4157]}",39.4157,-76.6096,Blippitt,1,$0,1
3941,5cd45d120c24ecd1b9ca30cd,software,2008,"{'type': 'Point', 'coordinates': [-73.2435522, 41.3279176]}",41.3279176,-73.2435522,Continuity Engine,11,$7.84M,1
3219,5cd45d120c24ecd1b9ca2dfb,advertising,2008,"{'type': 'Point', 'coordinates': [-74.4197213, 40.8491136]}",40.8491136,-74.4197213,Blackwave Creative,5,$0,1
3218,5cd45d120c24ecd1b9ca2dfa,software,2005,"{'type': 'Point', 'coordinates': [4.7787001, 51.5864572]}",51.5864572,4.7787001,BUGBYTE,3,$0,1
3217,5cd45d120c24ecd1b9ca2df9,other,2000,"{'type': 'Point', 'coordinates': [-118.395863, 34.0324632]}",34.0324632,-118.395863,Xact Check,46,$0,1
3201,5cd45d120c24ecd1b9ca2de9,enterprise,2008,"{'type': 'Point', 'coordinates': [2.215097, 48.84176]}",48.84176,2.215097,TheOfficialBoard,12,$150k,1
3946,5cd45d120c24ecd1b9ca30d2,games_video,2007,"{'type': 'Point', 'coordinates': [-122.4494082, 37.7841737]}",37.7841737,-122.4494082,DJ Nitrogen,8,$0,1
3944,5cd45d120c24ecd1b9ca30d0,ecommerce,2009,"{'type': 'Point', 'coordinates': [-1.2581049, 51.7714264]}",51.7714264,-1.2581049,Bookwhen,2,$0,1
3947,5cd45d120c24ecd1b9ca30d3,enterprise,2001,"{'type': 'Point', 'coordinates': [-75.1069232, 40.1923295]}",40.1923295,-75.1069232,InfoLogix,206,$3M,1
3948,5cd45d120c24ecd1b9ca30d4,search,2008,"{'type': 'Point', 'coordinates': [-80.1277653, 25.9609078]}",25.9609078,-80.1277653,Superkix,5,$0,1
3949,5cd45d120c24ecd1b9ca30d5,search,2007,"{'type': 'Point', 'coordinates': [-113.478872, 53.483151]}",53.483151,-113.478872,Semanti,7,$0,1
3194,5cd45d120c24ecd1b9ca2de2,ecommerce,2006,"{'type': 'Point', 'coordinates': [-84.462021, 39.064647]}",39.064647,-84.462021,Rent It Today,10,$0,1
3195,5cd45d120c24ecd1b9ca2de3,consulting,2006,"{'type': 'Point', 'coordinates': [-73.834908, 42.534681]}",42.534681,-73.834908,IT Tag Team,4,$0,1
3197,5cd45d120c24ecd1b9ca2de5,advertising,2008,"{'type': 'Point', 'coordinates': [-122.284674, 47.718192]}",47.718192,-122.284674,Twibs,3,$0,1
3198,5cd45d120c24ecd1b9ca2de6,web,2007,"{'type': 'Point', 'coordinates': [-122.2064234, 37.4211164]}",37.4211164,-122.2064234,Euclid Media,4,$0,1
3199,5cd45d120c24ecd1b9ca2de7,ecommerce,2006,"{'type': 'Point', 'coordinates': [-83.01564, 40.030011]}",40.030011,-83.01564,Skreened,30,$0,1
3202,5cd45d120c24ecd1b9ca2dea,games_video,2007,"{'type': 'Point', 'coordinates': [-123.0778974, 49.3484032]}",49.3484032,-123.0778974,UQ Events,5,$0,1
3215,5cd45d120c24ecd1b9ca2df7,consulting,2007,"{'type': 'Point', 'coordinates': [-122.255136, 47.931263]}",47.931263,-122.255136,eCommerce Positioning,15,$0,1
3203,5cd45d120c24ecd1b9ca2deb,sports,2008,"{'type': 'Point', 'coordinates': [-77.0867028, 38.8763991]}",38.8763991,-77.0867028,Fantazzle Fantasy Sports Games,8,$352k,1
3204,5cd45d120c24ecd1b9ca2dec,software,2008,"{'type': 'Point', 'coordinates': [-80.487328, 43.4496954]}",43.4496954,-80.487328,IGLOO Software,50,$9M,1
3205,5cd45d120c24ecd1b9ca2ded,web,2005,"{'type': 'Point', 'coordinates': [-122.277506, 37.797862]}",37.797862,-122.277506,CalFinder,60,$0,1
3951,5cd45d120c24ecd1b9ca30d7,software,2007,"{'type': 'Point', 'coordinates': [12.3933043, 55.7525253]}",55.7525253,12.3933043,Meeho!,5,$0,1
3206,5cd45d120c24ecd1b9ca2dee,ecommerce,2006,"{'type': 'Point', 'coordinates': [-122.674996, 45.502468]}",45.502468,-122.674996,WeoGeo,18,$0,1
3209,5cd45d120c24ecd1b9ca2df1,software,2008,"{'type': 'Point', 'coordinates': [-122.2090504, 47.723138]}",47.723138,-122.2090504,Dinsk,3,$0,1
3210,5cd45d120c24ecd1b9ca2df2,mobile,2008,"{'type': 'Point', 'coordinates': [2.2890885, 48.7647262]}",48.7647262,2.2890885,Moodstocks,5,$0,1
3212,5cd45d120c24ecd1b9ca2df4,software,2007,"{'type': 'Point', 'coordinates': [8.6605881, 49.8740096]}",49.8740096,8.6605881,iPharro Media,17,$5.18M,1
3213,5cd45d120c24ecd1b9ca2df5,biotech,2008,"{'type': 'Point', 'coordinates': [-3.0092343, 53.4202938]}",53.4202938,-3.0092343,recombitex,1,$0,1
3214,5cd45d120c24ecd1b9ca2df6,mobile,2006,"{'type': 'Point', 'coordinates': [-77.272117, 38.816765]}",38.816765,-77.272117,Mingle360,6,$95k,1
3248,5cd45d120c24ecd1b9ca2e18,advertising,2008,"{'type': 'Point', 'coordinates': [-75.620048, 39.301412]}",39.301412,-75.620048,Trafficspaces,5,$0,1
3940,5cd45d120c24ecd1b9ca30cc,network_hosting,2000,"{'type': 'Point', 'coordinates': [-122.02719, 37.39547]}",37.39547,-122.02719,Sanera,89,$0,1
3332,5cd45d120c24ecd1b9ca2e6c,web,2005,"{'type': 'Point', 'coordinates': [-84.2835058, 39.2529773]}",39.2529773,-84.2835058,Fan Centric,9,$0,1
3251,5cd45d120c24ecd1b9ca2e1b,other,2008,"{'type': 'Point', 'coordinates': [-1.5553372, 53.7948876]}",53.7948876,-1.5553372,SnapPitch,2,$0,1
3294,5cd45d120c24ecd1b9ca2e46,enterprise,2006,"{'type': 'Point', 'coordinates': [-122.0595623, 37.3973018]}",37.3973018,-122.0595623,Axcient,150,$64.2M,1
3295,5cd45d120c24ecd1b9ca2e47,search,2003,"{'type': 'Point', 'coordinates': [-121.312515, 44.06048]}",44.06048,-121.312515,Azteria,7,$0,1
3296,5cd45d120c24ecd1b9ca2e48,software,2007,"{'type': 'Point', 'coordinates': [-82.3375529, 29.6666736]}",29.6666736,-82.3375529,Elca Solutions,5,$0,1
2750,5cd45d120c24ecd1b9ca2c26,network_hosting,2007,"{'type': 'Point', 'coordinates': [-92.2894, 34.7465]}",34.7465,-92.2894,ThanksBud,6,$0,1
3299,5cd45d120c24ecd1b9ca2e4b,other,2003,"{'type': 'Point', 'coordinates': [-83.9902648, 33.9585714]}",33.9585714,-83.9902648,Signup Anytime,14,$0,1
3301,5cd45d120c24ecd1b9ca2e4d,software,2009,"{'type': 'Point', 'coordinates': [-118.325739, 34.0909811]}",34.0909811,-118.325739,Setster,3,$0,1
3302,5cd45d120c24ecd1b9ca2e4e,games_video,2008,"{'type': 'Point', 'coordinates': [6.5877024, 46.5389248]}",46.5389248,6.5877024,Arimaz,5,$400k,1
3303,5cd45d120c24ecd1b9ca2e4f,ecommerce,2002,"{'type': 'Point', 'coordinates': [88.3479436, 22.5458928]}",22.5458928,88.3479436,mjunction services limite,350,$0,1
3305,5cd45d120c24ecd1b9ca2e51,software,2008,"{'type': 'Point', 'coordinates': [23.1540917, 53.1371088]}",53.1371088,23.1540917,AmberBit,5,$0,1
3310,5cd45d120c24ecd1b9ca2e56,software,2003,"{'type': 'Point', 'coordinates': [-95.4091769, 29.8058389]}",29.8058389,-95.4091769,Raptor Technologies,15,$0,1
3311,5cd45d120c24ecd1b9ca2e57,web,2004,"{'type': 'Point', 'coordinates': [-91.6304572, 35.7676229]}",35.7676229,-91.6304572,Pleth,5,$0,1
3312,5cd45d120c24ecd1b9ca2e58,advertising,2006,"{'type': 'Point', 'coordinates': [-105.004417, 39.915974]}",39.915974,-105.004417,BlitzLocal,40,$125k,1
3313,5cd45d120c24ecd1b9ca2e59,software,2006,"{'type': 'Point', 'coordinates': [-71.4605661, 42.9250967]}",42.9250967,-71.4605661,RedBlack Software,10,$0,1
3314,5cd45d120c24ecd1b9ca2e5a,legal,2000,"{'type': 'Point', 'coordinates': [-118.1240001, 33.7570182]}",33.7570182,-118.1240001,BusinessNameUSA,7,$0,1
3315,5cd45d120c24ecd1b9ca2e5b,games_video,2007,"{'type': 'Point', 'coordinates': [12.2091265, 44.1480034]}",44.1480034,12.2091265,Vae Victis,15,$0,1
3317,5cd45d120c24ecd1b9ca2e5d,consulting,2007,"{'type': 'Point', 'coordinates': [-0.0741379, 51.4843838]}",51.4843838,-0.0741379,Solarenergy-solarpower,1,$0,1
3318,5cd45d120c24ecd1b9ca2e5e,web,2008,"{'type': 'Point', 'coordinates': [-84.338429, 33.884218]}",33.884218,-84.338429,Ashe Media Holdings,5,$0,1
3323,5cd45d120c24ecd1b9ca2e63,games_video,2007,"{'type': 'Point', 'coordinates': [-81.141475, 28.518768]}",28.518768,-81.141475,preAmped,3,$0,1
3324,5cd45d120c24ecd1b9ca2e64,advertising,2007,"{'type': 'Point', 'coordinates': [-80.1935478, 26.0562904]}",26.0562904,-80.1935478,Simply Ideas,5,$0,1
3326,5cd45d120c24ecd1b9ca2e66,software,2007,"{'type': 'Point', 'coordinates': [-94.660375, 38.929582]}",38.929582,-94.660375,Spiral16,25,$0,1
3327,5cd45d120c24ecd1b9ca2e67,ecommerce,2001,"{'type': 'Point', 'coordinates': [-115.23662, 36.215329]}",36.215329,-115.23662,TIS India,100,$0,1
3328,5cd45d120c24ecd1b9ca2e68,web,2008,"{'type': 'Point', 'coordinates': [-118.325739, 34.1012181]}",34.1012181,-118.325739,Ranker,12,$5.1M,1
3331,5cd45d120c24ecd1b9ca2e6b,public_relations,2005,"{'type': 'Point', 'coordinates': [10.7637668, 59.915256]}",59.915256,10.7637668,Biip,12,$0,1
3292,5cd45d120c24ecd1b9ca2e44,games_video,2005,"{'type': 'Point', 'coordinates': [2.3032201, 48.8308091]}",48.8308091,2.3032201,Owlient,40,€3M,1
3955,5cd45d120c24ecd1b9ca30db,security,2006,"{'type': 'Point', 'coordinates': [151.002324, -33.815217]}",-33.815217,151.002324,Track and Locate,10,$0,1
3291,5cd45d120c24ecd1b9ca2e43,web,2009,"{'type': 'Point', 'coordinates': [24.4280745, 60.123399]}",60.123399,24.4280745,Fotomina,4,$0,1
3269,5cd45d120c24ecd1b9ca2e2d,software,2007,"{'type': 'Point', 'coordinates': [-122.437716, 37.778545]}",37.778545,-122.437716,ITDatabase,12,$0,1
3252,5cd45d120c24ecd1b9ca2e1c,other,2004,"{'type': 'Point', 'coordinates': [-4.9951466, 36.4788337]}",36.4788337,-4.9951466,Hudson International Properties,4,$0,1
3255,5cd45d120c24ecd1b9ca2e1f,other,2004,"{'type': 'Point', 'coordinates': [-93.402466, 44.986551]}",44.986551,-93.402466,Winmark Business Solutions,1,$0,1
3256,5cd45d120c24ecd1b9ca2e20,advertising,2004,"{'type': 'Point', 'coordinates': [-122.832125, 49.034602]}",49.034602,-122.832125,deBruyn Design + Marketing,4,$0,1
3258,5cd45d120c24ecd1b9ca2e22,network_hosting,2000,"{'type': 'Point', 'coordinates': [153.004781, -27.471324]}",-27.471324,153.004781,Axle IT,15,$0,1
3259,5cd45d120c24ecd1b9ca2e23,public_relations,2006,"{'type': 'Point', 'coordinates': [151.225361, -33.8687]}",-33.8687,151.225361,MeBeam,3,$100k,1
3261,5cd45d120c24ecd1b9ca2e25,web,2008,"{'type': 'Point', 'coordinates': [-1.524702, 53.687153]}",53.687153,-1.524702,Pitchero,5,$0,1
3262,5cd45d120c24ecd1b9ca2e26,web,2008,"{'type': 'Point', 'coordinates': [-123.1333467, 49.278995]}",49.278995,-123.1333467,Habidoo,3,$0,1
3265,5cd45d120c24ecd1b9ca2e29,software,2007,"{'type': 'Point', 'coordinates': [-73.5909495, 45.4874956]}",45.4874956,-73.5909495,Klaxa,7,$0,1
3266,5cd45d120c24ecd1b9ca2e2a,other,2007,"{'type': 'Point', 'coordinates': [-123.148387, 49.2680513]}",49.2680513,-123.148387,Sharing Books,5,$0,1
3268,5cd45d120c24ecd1b9ca2e2c,web,2008,"{'type': 'Point', 'coordinates': [4.3358472, 50.8076447]}",50.8076447,4.3358472,The Magnetic Think,2,$0,1
3270,5cd45d120c24ecd1b9ca2e2e,consulting,2005,"{'type': 'Point', 'coordinates': [0.1059593, 51.5823388]}",51.5823388,0.1059593,Lumar,9,$0,1
3286,5cd45d120c24ecd1b9ca2e3e,enterprise,2008,"{'type': 'Point', 'coordinates': [-119.749721, 39.444421]}",39.444421,-119.749721,PDUs Direct,20,$0,1
3271,5cd45d120c24ecd1b9ca2e2f,games_video,2001,"{'type': 'Point', 'coordinates': [-75.39342, 40.046431]}",40.046431,-75.39342,ToonUps,10,$0,1
3273,5cd45d120c24ecd1b9ca2e31,search,2009,"{'type': 'Point', 'coordinates': [-81.3387, 28.7029]}",28.7029,-81.3387,Guias Local,5,$0,1
3938,5cd45d120c24ecd1b9ca30ca,mobile,2001,"{'type': 'Point', 'coordinates': [-121.918248, 37.405474]}",37.405474,-121.918248,Kineto Wireless,95,$42.4M,1
3274,5cd45d120c24ecd1b9ca2e32,software,2004,"{'type': 'Point', 'coordinates': [-83.0294402, 42.6031277]}",42.6031277,-83.0294402,Personal Estate Manager,22,$180k,1
3954,5cd45d120c24ecd1b9ca30da,games_video,2008,"{'type': 'Point', 'coordinates': [-73.9161267, 40.7597951]}",40.7597951,-73.9161267,Fictionaut,2,$0,1
3275,5cd45d120c24ecd1b9ca2e33,advertising,2005,"{'type': 'Point', 'coordinates': [-73.8731834, 41.0409527]}",41.0409527,-73.8731834,House Party,70,$9.95M,1
3276,5cd45d120c24ecd1b9ca2e34,software,2001,"{'type': 'Point', 'coordinates': [-3.3090825, 55.934152]}",55.934152,-3.3090825,Verisim,12,£1.2M,1
3279,5cd45d120c24ecd1b9ca2e37,other,2009,"{'type': 'Point', 'coordinates': [-122.141024, 47.6859063]}",47.6859063,-122.141024,StoreBlogs,10,$0,1
3282,5cd45d120c24ecd1b9ca2e3a,software,2005,"{'type': 'Point', 'coordinates': [14.359931, 50.0526024]}",50.0526024,14.359931,Jresearch Software,4,$0,1
3283,5cd45d120c24ecd1b9ca2e3b,advertising,2008,"{'type': 'Point', 'coordinates': [-96.8098798, 46.9037602]}",46.9037602,-96.8098798,Avenue Right,14,$1.13M,1
3162,5cd45d120c24ecd1b9ca2dc2,web,2006,"{'type': 'Point', 'coordinates': [-86.145459, 39.87335]}",39.87335,-86.145459,Tiseme,4,$0,1
3452,5cd45d120c24ecd1b9ca2ee4,consulting,2009,"{'type': 'Point', 'coordinates': [-83.813914, 42.281569]}",42.281569,-83.813914,Compel Interaction,10,$0,1
3620,5cd45d120c24ecd1b9ca2f8c,consulting,2008,"{'type': 'Point', 'coordinates': [-86.7935892, 33.476946]}",33.476946,-86.7935892,ReSolutions LLC,2,$0,1
3061,5cd45d120c24ecd1b9ca2d5d,other,2002,"{'type': 'Point', 'coordinates': [-77.47741, 39.021662]}",39.021662,-77.47741,Knowledge Center,90,$0,1
3059,5cd45d120c24ecd1b9ca2d5b,web,2008,"{'type': 'Point', 'coordinates': [-121.9009329, 37.6621228]}",37.6621228,-121.9009329,ExpertHub,35,$0,1
