,Year,Species,Injury,Injury_Class,Fatal (Y/N)
2510,1961,Other,FATAL,4,Y
2511,1961,Other,Right thigh and leg lacerated,3,N
2512,1961,Other,"Bodies of  hurricane victims bitten by shoals of sharks, post mortem scavenging",3,N
2513,1961,Other,"Skeletonized, but shark involvement may have occurred after death.",3,N
2514,1961,Other,"No injury to occupant, canoe  bitten & overturned by shark",3,N
2515,1961,White,FATAL,4,Y
2516,1961,White,Right shoulder blade  & back lacerated,3,N
2517,1961,Other,"3"" cut on sole of foot",3,N
2518,1961,Other,Left foot & right hand bitten by netted shark PROVOKED INCIDENT,3,N
2519,1961,Other,Shark involvement prior to death unconfirmed,3,N
2520,1961,White,"Foot, leg  & groin lacerated",3,N
2521,1961,White,"Right arm bitten. Left leg bitten, surgically amputated ",3,N
2522,1961,Blacktip,Right hand lacerated,3,N
2523,1961,Other,Hand bitten,2,N
2524,1961,Other,Puncture wound on right shin & fingers lacerated by speared shark PROVOKED INCIDENT,3,N
2525,1961,White,"No injury to occupant, hooked shark bit boat's rudder PROVOKED INCIDENT",3,N
2526,1961,White,Foot bitten,2,N
2527,1961,Hammerhead,"No injury to diver or occupants of the boat, shark butted boat ",0,N
2528,1961,Other,"Left thigh severely bitten, but he regained  the canoe, then shark bit canoe PROVOKED INCIDENT",3,N
2529,1961,White,"No injury, wetsuit bitten",0,N
2530,1961,Hammerhead,Middle finger of left hand & right forearm lacerated,3,N
2531,1961,Other,Abdomen abraded,3,N
2532,1961,Wobbegong,Speared shark bit Davy's ankle &  Pierpont's right leg  PROVOKED INCIDENT,3,N
2533,1961,Zambesi,"Multiple injuries to both hands, left leg & foot",3,N
2534,1961,Other,Shark bit swimfin after diver kicked shark PROVOKED INCIDENT,3,N
2535,1961,Tiger,Thigh bitten,2,N
2536,1961,Wobbegong,Speared shark bit his foot  PROVOKED INCIDENT,3,N
2537,1961,Other,Tiny cuts & bruises on neck  ,3,N
2538,1961,Zambesi,FATAL,4,Y
2539,1961,Nurse,"No injury, right sleeve of wetsuit ripped, weight on belt gashed",0,N
2540,1961,Wobbegong,Speared shark bit his arm & seat of pants of diving suit  PROVOKED INCIDENT,3,N
2541,1961,Bronze,"Shark took his entire catch, lacerated his knee and tore his wet suit as it brushed past him",3,N
2542,1961,Other,"Abdomen & arm bitten. Shark, holding him by the arm, leapt 4' to 5' above the surface",3,N
2543,1961,White,Left leg bitten  & left forearm lacerated,3,N
2544,1961,Grey,Right elbow bitten,3,N
2545,1961,Zambesi,Landed shark in boat bit his left leg  PROVOKED INCIDENT,3,N
2546,1961,Banjo,"Ankle bitten by small gummy shark, minor injury",3,N
2547,1961,Other,Torso bruised & abraded ,3,N
2548,1961,Other,FATAL,4,Y
2549,1961,Nurse,No injury,0,N
2550,1961,Other,Considered a doubtful incident,3,N
2551,1961,Other,"No injury to occupants, shark took a gaffed fish they were bringing aboard & hit their boat",3,N
2552,1961,White,Left thigh bitten ,3,N
2553,1961,Wobbegong,Right calf  bitten by lassoed shark on deck of surf ski PROVOKED INCIDENT,3,N
2554,1961,White,"Right foot, leg and hand bitten",3,N
2555,1961,Hammerhead,Finger bitten by hooked shark PROVOKED INCIDENT,3,N
2556,1961,Zambesi,Leg bitten ,3,N
2557,1961,Other,Human remains (patella & remnants of black swim suit) found in 147-kg raggedtooth shark,4,Y
2558,1961,Other,Leg bitten,3,N
2559,1961,Other,FATAL,4,Y
2560,1960,Other,"Shark brushed past, minor injuries if any",3,N
2561,1960,White,FATAL,4,Y
2562,1960,Nurse,Left thigh lacerated,3,N
2563,1960,Bull,Bitten & survived,3,N
2564,1960,Other,Right shoulder lacerated,3,N
2565,1960,Other,"FATAL, probable drowning & post mortem scavenging",3,N
2566,1960,Wobbegong,Scratches on right upper arm,3,N
2567,1960,White,"No injury to occupants, shark bit 45 cm hole in hull",2,N
2568,1960,Blacktip,Left wrist bitten by netted shark placed in bottom of dinghy PROVOKED INCIDENT,3,N
2569,1960,White,"No injury to occupants, shark rammed & bit  boat",2,N
2570,1960,Other,"Swept off rocks & presumed to have drowned, shark seen in area",3,N
2571,1960,Other,"Apparently went missing while diving. Helicopter searching for him spotted school of sharks attacking a ""white object"" 15' below the surface",3,N
2572,1960,White,"Shark rammed boat, breaching its hull",3,N
2573,1960,Other,"No injury, shark made threat display",0,N
2574,1960,Other,"Multiple superficial lacerations of leg, arm & hand PROVOKED INCIDENT",3,N
2575,1960,Other,"No injury to occupants, toothmarks on bottom & side of dinghy",2,N
2576,1960,Other,"No injury, shark made a threat display",0,N
2577,1960,Other,"Partial human remains spotted by helicopter, shark involvement, if any, may have been post-mortum",3,N
2578,1960,Other,1  survivor,3,N
2579,1960,Lemon,Right hand bitten by hooked shark PROVOKED INCIDENT,3,N
2580,1960,Other,Arm lacerated elbow to wrist PROVOKED INCIDENT,2,N
2581,1960,Other,Hand lacerated,3,N
2582,1960,Other,Right arm bitten  PROVOKED INCIDENT,3,N
2583,1960,Other,"Lacerations to calf, wrist & thumb by hooked shark. PROVOKED INCIDENT",3,N
2584,1960,White,Harpooned shark bit boat PROVOKED INCIDENT,3,N
2585,1960,Other,Right arm bitten by shark taken onboard in net PROVOKED INCIDENT,3,N
2586,1960,Mako,"No injury, shark harrassed diver & attempted to bite his swimfins",0,N
2587,1960,Other,"Legs & arms bitten, coroner unable to determine if injuries occurred before death.",3,N
2588,1960,Dusky,Foot bitten,2,N
2589,1960,White,"Left leg bitten, surgically amputated below the knee",3,N
2590,1960,Lemon,"No injury, harpooned shark bit hull, leaving tooth fragments. PROVOKED INCIDENT",3,N
2591,1960,White,Multiple major injuries,3,N
2592,1960,White,Foot & swim fin bitten ,2,N
2593,1960,Bronze,4 fingers of left hand were lacerated by shark he had shot in the head PROVOKED INCIDENT,4,Y
2594,1960,Other,Gaffed shark bit his ankle PROVOKED INCIDENT,3,N
2595,1960,Other,"No injury, 5 sharks bumped raft",0,N
2596,1960,White,Right arm & side bruised,3,N
2597,1960,Tiger,"Bruises & minor injuries from reef, not the shark PROVOKED INCIDENT",3,N
2598,1960,Other,Minor cuts & bruises on face & neck,1,N
2599,1960,Bronze,Minor injuries to hand,1,N
2600,1960,White,Hooked shark bit stern  PROVOKED INCIDENT,3,N
2601,1960,White,Shark rammed boat & bit transom,3,N
2602,1960,Other,"Ankle bitten, hand injured while striking shark",3,N
2603,1960,Other,Thigh bitten,2,N
2604,1960,Other,"No injury, Robertson knocked over & Hasler brushed by a shark",0,N
2605,1960,Bronze,"No injury, leg bumped by shark's tail",0,N
2606,1960,Other,Left forearm lacerated,3,N
2607,1960,Tiger,FATAL,4,Y
2608,1960,Tiger,No injury to occupants. Hooked shark rammed boat  PROVOKED INCIDENT,0,N
2609,1960,Nurse,"No injury, speared shark towed Gilles 200 yards & tore hole in diving suit, and hit Dowswell's back with its tail PROVOKED INCIDENT",3,N
2610,1960,Other,"Of crew of 4, only 1 person survived (broken legs but no shark bites). Within 20 minutes of his rescue large sharks were in area. No remains of other 3 crew recovered, and shark involvement in their deaths is questionable. ",3,N
2611,1960,Other,"Lower left leg bitten, surgically amputated",3,N
2612,1960,Blue,"No injury to occupants, shark lifted boat",0,N
2613,1960,Bull,FATAL,4,Y
2614,1960,Wobbegong,Upper leg bitten PROVOKED INCIDENT,3,N
2615,1960,Other,"No injury to occupant, shark rammed boat",0,N
2616,1960,Other,Survived,3,N
2617,1960,Other,"Questionable. Recovered flight gear was ""completely shredded by sharks"" but pilot may have died when plane hit the water,",3,N
2618,1960,Reef,No injury,0,N
2619,1960,Blacktip,"No injury, beat off shark with his collecting net",0,N
2620,1960,Other,"Heel lacerated, hand lacerated & abraded",3,N
2621,1959,Tiger,No injury to occupants,0,N
2622,1959,Other,No injury to occupants,0,N
2623,1959,Other,"Smith hit by tail of shark, Walker sustained cuts on his  wrist PROVOKED INCIDENT",3,N
2624,1959,Other,"No injury, shark made threat display, one diver shot shark in jaw, then they killed shark with knives  ",3,N
2625,1959,Mako,"No injury to occupant, shark sank dinghy",0,N
2626,1959,Other,"Thighs bitten, right hand lacerated",3,N
2627,1959,Other,Right foot lacerated,3,N
2628,1959,Other,"Lower left leg bittten, hand abraded",3,N
2629,1959,Other,Body recovery efforts were hampered by large sharks but sharks did not cause the deaths. ,3,N
2630,1959,Other,R. Roberts' leg was bruised when shark leapt into boat,3,N
2631,1959,Other,"No injury to occupant, hull bitten PROVOKED INCIDENT",0,N
2632,1959,Blue,Forearm bitten,3,N
2633,1959,Carpet,"No injury. Diver shot shark, then shark tore legs of his rubber suit, water poured in & swept out to sea by strong rip current PROVOKED INCIDENT",3,N
2634,1959,White,"Ankle twisted, swim fin bitten",3,N
2635,1959,Other,FATAL,4,Y
2636,1959,Tiger,forearm abraded,3,N
2637,1959,Other,"Murdered, body scavenged by sharks",3,N
2638,1959,Hammerhead,"During the night both hands and feet were bitten, rescued next day after spending 17 hours in the sea.",3,N
2639,1959,White,UNKNOWN,2,N
2640,1959,White,"No injury to occupant, shark struck stern of boat",0,N
2641,1959,Other,FATAL,4,Y
2642,1959,Other,No injury,0,N
2643,1959,White,No injury to occupants; shark bit rudder,0,N
2644,1959,Other,No injury,0,N
2645,1959,Other,Survived (no injury?),3,N
2646,1959,Other,"Navy personnel reported that his body was ""mutilated by sharks"" but it is probable that death resulted from drowning",3,N
2647,1959,Other,No injury,0,N
2648,1959,Other,FATAL,4,Y
2649,1959,Other,Laceration to forearm by boated shark PROVOKED INCIDENT,2,N
2650,1959,Hammerhead,"No injury, PROVOKED INCIDENT",0,N
2651,1959,Other,Laceration to arm PROVOKED INCIDENT,2,N
2652,1959,Blue,FATAL,4,Y
2653,1959,Other,"No injury, no attack, the 10' shark merely circled him.",3,N
2654,1959,Other,Probable drowing. Shark involvement unconfirmed,3,N
2655,1959,White,"No injury to occupants, shark charged boat after being shot twice with pistol and speared PROVOKED INCIDENT",0,N
2656,1959,Hammerhead,"14 punctures on right thigh, swim trunks torn",3,N
2657,1959,Blue,FATAL,4,Y
2658,1959,Hammerhead,No injury to occupant,0,N
2659,1959,Hammerhead,"No injury to occupant, shark rammed boat",0,N
2660,1959,Blue,"Gietel grabbed the shark's tail, the shark lacerated his right ankle PROVOKED INCIDENT",3,N
2661,1959,Nurse,Arm bitten when he grabbed sharks tail  PROVOKED INCIDENT,3,N
2662,1959,White,"No injury to occupant, shark bit propeller as Wade was refueling",0,N
2663,1959,White,FATAL,4,Y
2664,1959,Other,"Disappeared after diving in deep hole, body not recovered, presumed taken by a shark ",3,N
2665,1959,White,"No injury, diver shot shark & it bit his speargun PROVOKED INCIDENT",0,N
2666,1959,Other,Minor injuries,1,N
2667,1959,White,FATAL,4,Y
2668,1959,Tiger,Lacerated hip & hands,2,N
2669,1959,Other,Thigh lacerated,3,N
2670,1959,Tiger,Left hand lacerated when he tried to ward off shark,3,N
2671,1959,Tiger,Boat followed shark; shark holed boat,3,N
2672,1959,Mako,"No injury to occupants. Shark leapt into boat, momentarily pinning Crew against the side",3,N
2673,1959,Other,Arm bitten by shark that he thought was dead PROVOKED INCIDENT,3,N
2674,1959,Other,Leg severed below knee,3,N
2675,1959,Nurse,Sharks tail grazed his shin,3,N
2676,1959,Other,Right leg & left foot lacerated,3,N
2677,1959,Other,FATAL,4,Y
2678,1959,Other,Right foot & toe bitten,2,N
2679,1959,White,Thigh & both wrists lacerated,3,N
2680,1959,Other,Left calf & right thigh bitten,3,N
2681,1959,Other,Abrasion,3,N
2682,1959,White,FATAL,4,Y
2683,1959,Other,FATAL,4,Y
2684,1959,Tiger,Hooked shark bit his arm PROVOKED INCIDENT,3,N
2685,1958,White,Boat damaged,2,N
2686,1958,Tiger,FATAL,4,Y
2687,1958,Tiger,FATAL,4,Y
2688,1958,Other,FATAL,4,Y
2689,1958,Other,"No injury, shark leapt at him",0,N
2690,1958,White,"No injury to occupant, shark chasing barracuda tied to the stern rammed skiff & slashed the motor",3,N
2691,1958,Blue,FATAL,4,Y
2692,1958,Other,Right forearm lacerated,3,N
2693,1958,Hammerhead,Shark tried to bite prop twice,3,N
2694,1958,Other,Leg injured,3,N
2695,1958,Tiger,3 lacerations on leg,3,N
2696,1958,Tiger,"Left hand and  leg bitten, leg surgically amputated below hip",3,N
2697,1958,Other,FATAL,4,Y
2698,1958,Other,Left shoulder bitten ,3,N
2699,1958,Nurse,"He grabbed shark, it bit his leg below the knee PROVOKED INCIDENT",3,N
2700,1958,Tiger,"No injury, shark went for diver's leg & missed, diver hit shark on head with speargun & shark bit speargun ",3,N
2701,1958,Nurse,Right foot bitten when he walked into shark's head PROVOKED INCIDENT,3,N
2702,1958,Tiger,Lower left leg & foot bitten,3,N
2703,1958,Nurse,Thigh bitten PROVOKED INCIDENT,3,N
2704,1958,Other,"Injuries caused by coral, not the  shark",3,N
2705,1958,Other,Injuries not caused by sharks,3,N
2706,1958,Nurse,"Grabbed sharks tail, shark bit his thigh PROVOKED INCIDENT",3,N
2707,1958,Mako,Right cheek bitten,3,N
2708,1958,Other,FATAL,4,Y
2709,1958,Other,FATAL,4,Y
2710,1958,Other,"Disappeared while diving, speargun recovered, 2 large sharks in vicinity.",3,N
2711,1958,Nurse,Chest bitten by speared shark PROVOKED INCIDENT,3,N
2712,1958,Other,"Laceration to left ankle, heel and little toe",2,N
2713,1958,Other,Torso recovered from 206-lb shark,3,N
2714,1958,White,FATAL,4,Y
2715,1958,Other,Calf avulsed by shark he was holding by the tail PROVOKED INCIDENT,3,N
2716,1958,Other,"Boy seized shark by its tail, shark bit boys forearm  PROVOKED INCIDENT",3,N
2717,1958,Other,FATAL,4,Y
2718,1958,White,No injury to occupants; shark bit propeller,0,N
2719,1957,Other,"Left arm severed, torso bitten, thigh lacerated, many abrasions",2,N
2720,1957,Other,FATAL,4,Y
2721,1957,Mako,Survived,3,N
2722,1957,Bull,Legs bitten PROVOKED INCIDENT,3,N
2723,1957,White,Diver jabbed shark with spear and it make a threat display. No injury PROVOKED INCIDENT,3,N
2724,1957,White,FATAL,4,Y
2725,1957,Other,Right hand and arm bitten,3,N
2726,1957,Other,"No injury, no attack, sharks in vicinity when the sea was calm",0,N
2727,1957,Other,Thigh bitten & few lacerations on abdomen & buttock,2,N
2728,1957,White,FATAL,4,Y
2729,1957,Wobbegong,Minor injuries,1,N
2730,1957,Other,Ankle injured by shark trapped in pool as it tried to get out PROVOKED INCIDENT  ,3,N
2731,1957,Other,"Left arm bitten, surgically amputated",3,N
2732,1957,Other,Foot bitten,2,N
2733,1957,Mako,Minor injuries,1,N
2734,1957,Other,"FATAL, but shark involvement not confirmed",4,Y
2735,1957,Other,Injured by shark,3,N
2736,1957,Other,"FATAL, but was it an accident or infanticide?",3,N
2737,1957,Other,"No injury to occupant, shark stuck boat",0,N
2738,1957,Bull,"Shark struck helmet, no injury",3,N
2739,1957,Bull,Survived,3,N
2740,1956,Tiger,FATAL,4,Y
2741,1956,Mako,Bitten in cockpit of boat by shark caught 30 minutes earlier PROVOKED INCIDENT,3,N
2742,1956,White,Right heel lacerated & swim fin removed by shark,3,N
2743,1956,Other,"Left forearm & hand bitten, surgically amputated ",3,N
2744,1956,Lemon,Right thigh bitten,2,N
2745,1956,Other,Posterior left ankle bitten,3,N
2746,1956,Blue,FATAL,4,Y
2747,1956,Tiger,FATAL,4,Y
2748,1956,White,Survived,3,N
2749,1956,Other,FATAL,4,Y
2750,1956,Wobbegong,Laceration to arm when his dive buddy grabbed the shark PROVOKED INCIDENT,2,N
2751,1956,White,"Lacerated thigh, hand & shoulder",2,N
2752,1956,White,"No injury to occupants, but Emmanuel ""later died of shock in hospital""",3,N
2753,1956,Other,Leg & foot lacerated,3,N
2754,1956,Other,Finger bitten by hooked shark PROVOKED INCIDENT,3,N
2755,1956,White,FATAL,4,Y
2756,1956,Other,"6"" gashes in foot & leg ",3,N
2757,1956,White,"No injury, sharks bit propellers, etc",0,N
2758,1956,White,No details,3,N
2759,1956,Other,FATAL,4,Y
2760,1956,Other,FATAL,4,Y
2761,1956,Other,"No injury, shark bumped his 17' ski",0,N
2762,1956,White,FATAL,4,Y
2763,1956,Other,Punctures on shin & calf PROVOKED INCIDENT,3,N
2764,1955,Wobbegong,Right thigh bitten,2,N
2765,1955,Other,Lassoed shark bit his hand PROVOKED INCIDENT,3,N
2766,1955,White,FATAL,4,Y
2767,1955,White,Bitten several times before being rescued after 43 hours in the sea by the freighter Stell Advocate,3,N
2768,1955,Blue,"Surfer grabbed shark, which turned & bit him and 2 lifeguards PROVOKED INCIDENT",3,N
2769,1955,White,FATAL,4,Y
2770,1955,Blue,FATAL,4,Y
2771,1955,Other,Finger bitten by hooked shark PROVOKED INCIDENT,3,N
2772,1955,Other,Whelan's head was injured when he fell to the deck as shark rammed boat,3,N
2773,1955,Blue,FATAL,4,Y
2774,1955,Other,Bites on legs & thighs,3,N
2775,1955,White,FATAL,4,Y
2776,1955,Other,FATAL,4,Y
2777,1955,Other,Diver hit shark & right forearm slightly injured PROVOKED INCIDENT,3,N
2778,1955,Other,Left shoulder bitten,3,N
2779,1955,Other,No injury. Shark took string of fish then struck canoe,0,N
2780,1955,Other,Left leg bitten,3,N
2781,1955,Leopard,"No injury, shark bumped diver's face",0,N
2782,1955,White,"Swimfin & 2 wool socks removed by shark, suit torn",3,N
2783,1955,White,FATAL,4,Y
2784,1955,Other,"No injury to occupants, 6 sharks charged boat",3,N
2785,1955,Bronze,FATAL,4,Y
2786,1955,Other,Forearm slashed wrist to elbow by hooked shark he was trying to club to death  PROVOKED INCIDENT,3,N
2787,1955,Other,Right leg allegedly bitten by a bull shark,3,N
2788,1955,Other,Swim fin & foot bitten,2,N
2789,1954,Blacktip,Shoulder bitten,3,N
2790,1954,Other,Arm broken by tail of netted shark PROVOKED INCIDENT,3,N
2791,1954,White,No details,3,N
2792,1954,Other,Body found in gut of 2000-lb white shark,3,N
2793,1954,Other,Minor bruises & abrasions on leg,1,N
2794,1954,Other,FATAL,4,Y
2795,1954,Nurse,Knee bitten by shark that his dive buddy had shot  PROVOKED INCIDENT,3,N
2796,1954,Nurse,Right thigh & left calf injured by speared shark  PROVOKED INCIDENT,3,N
2797,1954,Other,No injury to occupants. Shark tore nets & trawl and struck boat repeatedly,3,N
2798,1954,Nurse,Small wound on upper thigh,3,N
2799,1954,Dusky,"Left thigh bitten, chest lacerated  & defense wounds on foot, fingers and hands",2,N
2800,1954,Other,Human remains found in shark,3,N
2801,1954,Other,"Shark bit right arm & shoulder, then Aken says, he ""knocked out"" the shark",3,N
2802,1954,Other,"Body recovered, mutilated by shark/s",3,N
2803,1954,White,"Arm & left calf bitten, right leg lacerated",3,N
2804,1954,Other,Back & thighs lacerated,3,N
2805,1954,Bull,FATAL,4,Y
2806,1954,Nurse,"Chest bruised, after shark clamped its jaws on his chest ",3,N
2807,1954,Other,Bitten on foot,3,N
2808,1954,Bull,Survived,3,N
2809,1953,Other,Left calf lacerated,3,N
2810,1953,Other,"No Injury, shark charged surfski",0,N
2811,1953,Other,Laceration to right lower leg,2,N
2812,1953,Hammerhead,Leg & foot bitten,2,N
2813,1953,Other,No injury,0,N
2814,1953,Other,FATAL,4,Y
2815,1953,White,Burns drowned as result of attack on boat,3,N
2816,1953,Other,Right forearm & hand bitten PROVOKED INCIDENT,3,N
2817,1953,Bull,Arm severed,3,N
2818,1953,Bull,Right forearm severed at the elbow,3,N
2819,1953,Other,Abrasion,3,N
2820,1953,Tiger,FATAL,4,Y
2821,1953,Wobbegong,"Shark tore off face mask, divers face, nose & chin lacerated",3,N
2822,1953,Wobbegong,Foot bitten,2,N
2823,1953,Other,"No injury to occupant, shark charged boat",0,N
2824,1953,Wobbegong,Kneecap bitten,3,N
2825,1952,Other,Bitten on thigh and buttocks,3,N
2826,1952,Other,It is probable that all onboard (2 men & 2 women) died when the plane crashed into the sea & her body was scavenged by a shark,3,N
2827,1952,Other,Bitten by hooked shark                      PROVOKED INCIDENT,3,N
2828,1952,White,FATAL,4,Y
2829,1952,Other,FATAL,4,Y
2830,1952,Other,"Possibly drowned, remains recovered days later in gut of  113-kg [249-lb]  female Zambesi shark ",4,Y
2831,1952,Other,FATAL,4,Y
2832,1952,Hammerhead,No injury to occupants. Shark chasing fish leapt into skiff & flopped out,3,N
2833,1952,Other,Finger bitten by hooked shark PROVOKED INCIDENT,3,N
2834,1952,Other,Thumb bitten by hooked shark PROVOKED INCIDENT,3,N
2835,1952,Tiger,Leg lacerated & bone fractured ,2,N
2836,1952,White,Foot & swimfin bitten,2,N
2837,1952,Carpet,Lacerations to 2 fingers & knuckles abraded,3,N
2838,1952,Other,Lower leg lacerated,3,N
2839,1952,White,No injury to fisherman Alf Dean & other occupants;,0,N
2840,1952,Other,Right forearm lacerated by speared shark PROVOKED INCIDENT,3,N
2841,1952,Bull,"Buttock bitten, tissue removed",3,N
2842,1952,Other,Bitten on left calf and ankle,3,N
2843,1952,Other,FATAL,4,Y
2844,1951,Wobbegong,Speared shark lacerated left leg above ankle  PROVOKED INCIDENT,3,N
2845,1951,Other,No injury,0,N
2846,1951,Other,FATAL,4,Y
2847,1951,White,Thigh bruised & abraded,3,N
2848,1951,White,"Leg severed below knee, defense wounds on hand",3,N
2849,1951,Other,Sharks fed on bodies of the drowned,3,N
2850,1951,White,Injured but survived,3,N
2851,1951,White,FATAL,4,Y
2852,1951,Other,"""Molested by shark that nibbled his bare feet"",  rescued 30 hours later.",3,N
2853,1951,Wobbegong,Minor laceration to chest when he grabbed the shark by its tail PROVOKED INCIDENT,1,N
2854,1951,Other,Severe lacerations of chest & thigh,3,N
2855,1951,Other,"Leg bitten, defense wounds on hands",3,N
2856,1951,Other,Leg bitten,3,N
2857,1951,Other,Body found after a week in the water apparently bitten by shark/s,3,N
2858,1950,Nurse,"No injury, shark bit oar",0,N
2859,1950,Wobbegong,Legs nipped,3,N
2860,1950,Other,"Minor injury to hand and groin from shark ""caught on his fishing spear"" PROVOKED INCIDENT",3,N
2861,1950,White,Part of buttocks & fingers severed,3,N
2862,1950,Other,"No injury to occupants, shark holed canoet",0,N
2863,1950,White,Right leg lacerated,3,N
2864,1950,Other,Lacerations to right thumb and knee,2,N
2865,1950,Other,Left thigh bitten by hooked shark PROVOKED INCIDENT,3,N
2866,1950,White,No injury to occupants,0,N
2867,1950,Hammerhead,Laceration to leg,2,N
2868,1950,Other,Human remains found in shark,3,N
2869,1950,Other,Shallow lacerations on back of right thigh,2,N
2870,1950,Other,"Gashes & lacerations on legs, foot lacerated.",3,N
2871,1950,White,No injury,0,N
2872,1950,Other,"Shark bit foot, removing 2 toes",3,N
2873,1950,Other,"Ankle & foot lacerated, defense wounds on hand",2,N
2874,1950,Other,"Szot's right hand found in a 4.5' [14.5'] tiger shark caught 3/9/1950 at Safety Bay, south of Freemantle. His body, with bullet wound in head & right hand missing, washed shore - an apparent suicide",3,N
2875,1950,Carpet,Minor injury to leg,1,N
2876,1950,White,FATAL,4,Y
2877,1950,Other,"His remains were recovered from a huge shark caught 3 days later. The remains of another fisherman, Harold Fujimoto, were recovered, but the body of the third fisherman, Hideo Tamura, was never found",3,N
2878,1950,White,"No injury to occupant, shark bit side of dinghy",0,N
2879,1950,Lemon,Buttock removed,3,N
2880,1950,Reef,"No injury, but shark damaged one of his swim fins",0,N
2881,1950,Tiger,FATAL,4,Y
2882,1950,White,"No injury from shark, scraped chest climbing out on reef",0,N
2883,1950,Blacktip,Foot & hand severed,3,N
2884,1949,Other,FATAL,4,Y
2885,1949,Nurse,"No injury,     Shark landed on top of him, knocked him back down 3 times",2,N
2886,1949,Other,Left arm bitten ,3,N
2887,1949,Other,Fatal or drowning or scavenging,4,Y
2888,1949,Other,No injury,0,N
2889,1949,Other,Right hand bitten by hooked shark being pulled onboard PROVOKED INCIDENT,3,N
2890,1949,Other,"Left arm severed above elbow, recovered 5 days afterwards from sharks gut",3,N
2891,1949,Other,Toe bitten by netted shark PROVOKED INCIDENT,3,N
2892,1949,Other,FATAL,4,Y
2893,1949,White,FATAL,4,Y
2894,1949,Other,"No injury, chased by 3 sharks",0,N
2895,1949,Other,Human hand recovered from 2.4 m [8'] tiger shark,3,N
2896,1949,White,No injury to occupant,0,N
2897,1948,Tiger,FATAL,4,Y
2898,1948,Other,FATAL,4,Y
2899,1948,Lemon,Shark that he speared bit his calf     PROVOKED INCIDENT,3,N
2900,1948,Other,Fragment of human foot recovered from 300-kg [662-lb] tiger shark,3,N
2901,1948,Grey,Leg bitten by shark that he had speared  PROVOKED INCIDENT,3,N
2902,1948,Other,FATAL,4,Y
2903,1948,Other,"No injury, ski bitten",0,N
2904,1948,Nurse,Grabbed shark by the tail & it bit him PROVOKED INCIDENT,3,N
2905,1947,Nurse,Leg gashed,3,N
2906,1947,Other,"Human remains, possibly one of the crew of the wrecked fishing boat John Bull. found in 277-kg tiger shark.",3,N
2907,1947,Tiger,FATAL,4,Y
2908,1947,Other,"No injury to occupants, shark made 20 to 30 rushes at dinghy",3,N
2909,1947,Cleucas,FATAL,4,Y
2910,1947,Other,PROVOKED INCIDENT,3,N
2911,1947,Other,Suit ripped,3,N
2912,1947,Other,Shark involvement  unconfirmed,3,N
2913,1947,Tiger,"No injury to occupants, shark bumped & lifted dinghy",3,N
2914,1947,Other,Ankle & shin lacerated,3,N
2915,1947,Blacktip,Lacerations on buttock  &  right foot ,2,N
2916,1947,Other,Arm bitten PROVOKED INCIDENT,3,N
2917,1947,Other,"No injury, shark lifted the boat 0.5 m out of the water",2,N
2918,1947,Other,Flexed left leg lacerated,3,N
2919,1946,Other,Shark jumped into cockpit,3,N
2920,1946,Other,FATAL,4,Y
2921,1946,Cleucas,"Left Achilles tendon severed, calf muscles severely lacerated",3,N
2922,1946,Other,"No injury to occupants. Shark charged boat, tore off rudder & tossed it air, then swam off with it",3,N
2923,1946,White,"Leg bitten, surgically amputated",3,N
2924,1946,Other,Ankle bitten,2,N
2925,1946,Other,Foot bitten,2,N
2926,1945,Zambesi,"Right leg bitten knee to foot, surgically amputated",3,N
2927,1945,Bull,Left foot bitten,3,N
2928,1944,Other,Arm bitten,3,N
2929,1944,Tiger,"No injury to occupants. After being prodded with an oar, shark struck bow and sank boat PROVOKED INCIDENT",3,N
2930,1944,White,FATAL,4,Y
2931,1944,Other,"When picked up by the USS Boyd DD 44 on 6/23/1944 his raft was ""surrounded by sharks""",3,N
2932,1944,Blacktip,Left calf bitten,3,N
2933,1944,Other,Minor injury when shark tore off his boot,1,N
2934,1944,White,FATAL,4,Y
2935,1944,Bull,FATAL,4,Y
2936,1944,Other,Foot & ankle lacerated,3,N
2937,1944,Other,"No injury, shark took day's catch & struck boat",3,N
2938,1943,Other,"Hand, forearm, leg and pelvis recovered from 4.25 m  [14'] shark caught at Bakers Haulover, Miami Beach on 26-Oct-1943",4,Y
2939,1943,White,FATAL,4,Y
2940,1943,Other,"No injury, a shark made a threat display",0,N
2941,1943,White,"No injury to occupant, shark grabbed rudder and dragged the dinghy stern-first",0,N
2942,1943,Other,Survived,3,N
2943,1943,Blue,"Leg, foot & arm bitten",3,N
2944,1943,Other,On 29-Apr-1943 his remains (right forearm & swim trunks) were found in 4.9 m [16'] sharks gut,4,Y
2945,1943,Other,Calf nipped in each case,3,N
2946,1942,Bull,FATAL,4,Y
2947,1942,White,FATAL,4,Y
2948,1942,White,FATAL,4,Y
2949,1942,Tiger,"Right foot severed & calf removed, leg  surgically amputated below the knee",3,N
2950,1942,Tiger,FATAL,4,Y
2951,1942,Other,"After he hit the shark with an oar, the shark bit the oar and overturned the boat  PROVOKED INCIDENT",3,N
2952,1942,Other,"Remains  recovered from 440-lb shark, but cause of death was probably drowning",3,N
2953,1942,Other,Sharks were numerous & took corpses but made no attempts to harm the survivors.,3,N
2954,1942,Other,"Cause of death was drowning, shark bites were post mortem",3,N
2955,1942,Bull,FATAL,4,Y
